"","x"
"r_subj_id[1879,option_chosenss]",-96.7923139341194
"r_subj_id[2045,option_chosenss]",53.9928025489371
"r_subj_id[2249,option_chosenss]",-0.497926814884897
"r_subj_id[2261,option_chosenss]",53.7602672812423
"r_subj_id[2752,option_chosenss]",-20.3674456624211
"r_subj_id[2758,option_chosenss]",-24.4423788087704
"r_subj_id[3713,option_chosenss]",-29.174226122611
"r_subj_id[3720,option_chosenss]",-28.4108092533833
"r_subj_id[4037,option_chosenss]",6.39650452948254
"r_subj_id[4413,option_chosenss]",-19.0454668376923
"r_subj_id[4422,option_chosenss]",-57.5464929065722
"r_subj_id[4441,option_chosenss]",-46.7187968711966
"r_subj_id[5181,option_chosenss]",-123.630469251035
"r_subj_id[5390,option_chosenss]",32.623513194205
"r_subj_id[5399,option_chosenss]",31.7991148293184
"r_subj_id[5571,option_chosenss]",-23.9670568615651
"r_subj_id[5752,option_chosenss]",-72.046389890165
"r_subj_id[5778,option_chosenss]",35.2334474446365
"r_subj_id[5781,option_chosenss]",-12.7739446235517
"r_subj_id[5813,option_chosenss]",-47.8587140998855
"r_subj_id[5950,option_chosenss]",41.0589552117985
"r_subj_id[5953,option_chosenss]",-40.2697494852573
"r_subj_id[5966,option_chosenss]",54.8221212191247
"r_subj_id[5985,option_chosenss]",-9.65967583561917
"r_subj_id[6022,option_chosenss]",-29.192360288236
"r_subj_id[6076,option_chosenss]",-23.8868420072945
"r_subj_id[6131,option_chosenss]",-134.01937485283
"r_subj_id[6147,option_chosenss]",-21.4365283654747
"r_subj_id[6179,option_chosenss]",73.7751067166393
"r_subj_id[6306,option_chosenss]",-38.5581999105958
"r_subj_id[6343,option_chosenss]",30.0899092887999
"r_subj_id[6573,option_chosenss]",14.5909036474558
"r_subj_id[6688,option_chosenss]",-14.0208530367305
"r_subj_id[6703,option_chosenss]",-20.6506925066059
"r_subj_id[6920,option_chosenss]",-53.034046131176
"r_subj_id[7331,option_chosenss]",-42.3190833710478
"r_subj_id[7500,option_chosenss]",36.3929300601266
"r_subj_id[7502,option_chosenss]",231.106594465868
"r_subj_id[7921,option_chosenss]",-77.7303165553903
"r_subj_id[7993,option_chosenss]",-57.8990308484892
"r_subj_id[7998,option_chosenss]",-29.580716418522
"r_subj_id[8044,option_chosenss]",5.29658227362379
"r_subj_id[8946,option_chosenss]",-6.24329366033584
"r_subj_id[9155,option_chosenss]",-68.8922373243335
"r_subj_id[9709,option_chosenss]",-32.3755199145294
"r_subj_id[9711,option_chosenss]",18.8785966146696
"r_subj_id[9792,option_chosenss]",66.292351118558
"r_subj_id[9864,option_chosenss]",-74.3445349862608
"r_subj_id[9970,option_chosenss]",-62.6098720856281
"lp__",-12424.5881796995
"z_1[1,1]",0.0739073883669714
"z_1[2,1]",-1.80920829473485
"z_1[1,2]",0.486670543492414
"z_1[2,2]",-1.74472999066421
"z_1[1,3]",0.747967781099087
"z_1[2,3]",1.7391388020387
"z_1[1,4]",1.69164214627181
"z_1[2,4]",1.38475662350345
"z_1[1,5]",2.42572188871213
"z_1[2,5]",-0.0381777518072359
"z_1[1,6]",-1.33268133261962
"z_1[2,6]",0.0484014993533127
"z_1[1,7]",-0.308228072288861
"z_1[2,7]",-0.228401987792347
"z_1[1,8]",-0.885896075150556
"z_1[2,8]",0.364746437122702
"z_1[1,9]",-1.46789021087005
"z_1[2,9]",-1.45057191015058
"z_1[1,10]",-0.0070620138887302
"z_1[2,10]",-0.46046563803499
"z_1[1,11]",-0.0576757034575964
"z_1[2,11]",-0.585839033456038
"z_1[1,12]",0.312833332578065
"z_1[2,12]",-0.300470823559649
"z_1[1,13]",0.930882093917514
"z_1[2,13]",0.804693171948172
"z_1[1,14]",0.0823282423817261
"z_1[2,14]",-0.293212337717573
"z_1[1,15]",0.864198343741583
"z_1[2,15]",-0.447250865356102
"z_1[1,16]",0.622919599338632
"z_1[2,16]",-0.417939742828785
"z_1[1,17]",1.0301888820275
"z_1[2,17]",-1.56447598695548
"z_1[1,18]",0.27813839950221
"z_1[2,18]",0.822041061291305
"z_1[1,19]",-0.277259242273972
"z_1[2,19]",0.401844157677968
"z_1[1,20]",-0.388672180310788
"z_1[2,20]",-0.722780918535571
"z_1[1,21]",0.130604133068
"z_1[2,21]",-1.25255573975388
"z_1[1,22]",-0.216439590153494
"z_1[2,22]",0.509052748279786
"z_1[1,23]",0.0939842607342647
"z_1[2,23]",-0.166799735188796
"z_1[1,24]",0.345367356833007
"z_1[2,24]",-0.643679669854672
"z_1[1,25]",-0.361168610642732
"z_1[2,25]",0.514722919703482
"z_1[1,26]",0.243432901140513
"z_1[2,26]",-0.574864166489187
"z_1[1,27]",-0.332789524300375
"z_1[2,27]",0.795315767310015
"z_1[1,28]",0.756395982401137
"z_1[2,28]",0.37647635695546
"z_1[1,29]",-0.0456146551111609
"z_1[2,29]",-0.576991355896757
"z_1[1,30]",0.74996369656665
"z_1[2,30]",0.103755790906178
"z_1[1,31]",0.577595086871851
"z_1[2,31]",-2.06741207205134
"z_1[1,32]",-0.159435094145084
"z_1[2,32]",-0.51557080534694
"z_1[1,33]",-0.58051057378209
"z_1[2,33]",0.96879610780481
"z_1[1,34]",-0.657575212813351
"z_1[2,34]",-1.19976844942408
"z_1[1,35]",-0.606865878355016
"z_1[2,35]",0.130430583506762
"z_1[1,36]",0.0781676828386798
"z_1[2,36]",0.334661193413635
"z_1[1,37]",-0.314498100940007
"z_1[2,37]",-0.488599827840461
"z_1[1,38]",-0.0249745451244184
"z_1[2,38]",-0.401781324942077
"z_1[1,39]",-0.224028474335604
"z_1[2,39]",-1.15845755219184
"z_1[1,40]",2.85501847624125
"z_1[2,40]",1.2929853224623
"z_1[1,41]",-0.0889674394743249
"z_1[2,41]",0.625696860155706
"z_1[1,42]",-3.84338173955087
"z_1[2,42]",1.54963123485684
"z_1[1,43]",0.335853148862144
"z_1[2,43]",-1.21278591248056
"z_1[1,44]",-0.0374800600658015
"z_1[2,44]",-1.11241745719843
"z_1[1,45]",0.6272048483418
"z_1[2,45]",-0.0955217412100636
"z_1[1,46]",-0.654621846244569
"z_1[2,46]",-0.373545539286559
"z_1[1,47]",0.653167233979921
"z_1[2,47]",0.364584600181065
"z_1[1,48]",0.755687487427927
"z_1[2,48]",-0.742202548646659
"z_1[1,49]",0.51056246326114
"z_1[2,49]",-0.231336667399185
"z_1[1,50]",-0.249534601864113
"z_1[2,50]",0.177829829877229
"z_1[1,51]",0.910616267537471
"z_1[2,51]",1.91713217913183
"z_1[1,52]",-0.08704174309224
"z_1[2,52]",-1.45846795093286
"z_1[1,53]",0.715121580718412
"z_1[2,53]",-0.650909029245018
"L_1[1,1]",1
"L_1[2,1]",-0.581759153552949
"L_1[1,2]",0
"L_1[2,2]",0.803973307634967
